support,itemsets,length
0.01871269559606388,frozenset({'WOODEN ROUNDERS GARDEN SET'}),1
0.014249610152175083,frozenset({'CARD PSYCHEDELIC APPLES'}),1
0.011776092918212615,frozenset({'CHILDS BREAKFAST SET SPACEBOY'}),1
0.01091573909770393,frozenset({'MAKE YOUR OWN FLOWERPOWER CARD KIT'}),1
0.010861966983922137,frozenset({'CHILDRENS DOLLY GIRL MUG'}),1
0.022422971447007584,frozenset({'WHITE WOOD GARDEN PLANT LADDER'}),1
0.017798569661773404,frozenset({'MINT KITCHEN SCALES'}),1
0.0118836371457762,frozenset({'CAKE PLATE LOVEBIRD WHITE'}),1
0.014088293810829704,frozenset({'NO JUNK MAIL METAL SIGN'}),1
0.011453460235521858,frozenset({'GLASS JAR ENGLISH CONFECTIONERY'}),1
0.010969511211485724,frozenset({'GLASS  BEURRE DISH'}),1
0.01769102543420982,frozenset({'RED RETROSPOT WRAP'}),1
0.014464698607302253,"frozenset({'BIRTHDAY CARD, RETRO SPOT'})",1
0.012743990966284884,frozenset({'GIN & TONIC DIET GREETING CARD'}),1
0.01226004194224875,frozenset({'FANCY FONTS BIRTHDAY WRAP'}),1
0.05802011077055439,frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),1
0.03500564607194709,frozenset({'GINGERBREAD MAN COOKIE CUTTER'}),1
0.03075764908318546,frozenset({'BOX OF 24 COCKTAIL PARASOLS'}),1
0.02957466257998602,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),1
0.02683228477711459,frozenset({'PLASTERS IN TIN STRONGMAN'}),1
0.026455879980642038,frozenset({'NO SINGING METAL SIGN'}),1
0.024197451201806743,frozenset({'RECIPE BOX RETROSPOT'}),1
0.02312200892617089,frozenset({'PACK OF 12 TRADITIONAL CRAYONS'}),1
0.02220788299188041,frozenset({'WOODEN SCHOOL COLOURING SET'}),1
0.019035328278754638,frozenset({'PACK OF 12 SUKI TISSUES'}),1
0.01849760714093671,frozenset({'RECIPE BOX BLUE SKETCHBOOK DESIGN'}),1
0.015647685110501693,frozenset({'GIN AND TONIC MUG'}),1
0.014249610152175083,frozenset({'PACK OF 12 WOODLAND TISSUES'}),1
0.013604344786793569,frozenset({'PINK HEART SHAPE EGG FRYING PAN'}),1
0.013012851535193848,frozenset({'EMERGENCY FIRST AID TIN'}),1
0.012582674624939507,frozenset({'CARD PARTY GAMES'}),1
0.01226004194224875,frozenset({'PACK OF 12 SKULL TISSUES'}),1
0.011614776576867237,frozenset({'PACK OF 12 SPACEBOY TISSUES'}),1
0.011184599666612895,frozenset({'20 DOLLY PEGS RETROSPOT'}),1
0.011130827552831101,frozenset({'PACK OF 12 PINK PAISLEY TISSUES'}),1
0.010593106415013175,frozenset({'RED RETROSPOT TISSUE BOX'}),1
0.028176587621659407,frozenset({'RED RETROSPOT CAKE STAND'}),1
0.012421358283594128,frozenset({'GUMBALL MAGAZINE RACK'}),1
0.01166854869064903,frozenset({'ANTIQUE GLASS PEDESTAL BOWL'}),1
0.010861966983922137,frozenset({'ANTIQUE TALL SWIRLGLASS TRINKET POT'}),1
0.02489648868097005,frozenset({'DOORMAT SPOTTY HOME SWEET HOME'}),1
0.01828251868580954,frozenset({'T-LIGHT GLASS FLUTED ANTIQUE'}),1
0.01381943324192074,frozenset({'SMALL HANGING IVORY/RED WOOD BIRD'}),1
0.012528902511157713,frozenset({'PAPER BUNTING COLOURED LACE'}),1
0.01166854869064903,frozenset({'HEART WOODEN CHRISTMAS DECORATION'}),1
0.010378017959886004,frozenset({'CHRISTMAS RETROSPOT STAR WOOD'}),1
0.01032424584610421,frozenset({'CHRISTMAS RETROSPOT ANGEL WOOD'}),1
0.03306984997580255,frozenset({'DOORMAT UNION FLAG'}),1
0.021239984943808143,frozenset({'DOORMAT ENGLISH ROSE'}),1
0.020110770554390492,frozenset({'3 HOOK PHOTO SHELF ANTIQUE WHITE'}),1
0.015540140882938109,frozenset({'GRAND CHOCOLATECANDLE'}),1
0.015056191858901974,frozenset({'RED GINGHAM ROSE JEWELLERY BOX'}),1
0.02806904339409582,frozenset({'JUMBO BAG TOYS'}),1
0.05517018874011938,frozenset({'RED RETROSPOT CHARLOTTE BAG'}),1
0.047050599559068665,frozenset({'CHARLOTTE BAG SUKI DESIGN'}),1
0.04436199386997903,frozenset({'WOODLAND CHARLOTTE BAG'}),1
0.04226488143248911,frozenset({'PAPER BUNTING RETROSPOT'}),1
0.039630047857181265,frozenset({'CHARLOTTE BAG PINK POLKADOT'}),1
0.03247835672420283,frozenset({'HOT BATHS METAL SIGN'}),1
0.028714308759477336,frozenset({'POTTERING IN THE SHED METAL SIGN'}),1
0.028337903963004785,frozenset({'SUKI  SHOULDER BAG'}),1
0.02780018282518686,frozenset({'PINK BLUE FELT CRAFT TRINKET BOX'}),1
0.027101145346023554,frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),1
0.026993601118459967,frozenset({'SET OF 72 PINK HEART PAPER DOILIES'}),1
0.025918158842824113,frozenset({'PINK FAIRY CAKE CHILDRENS APRON'}),1
0.023821046405334195,frozenset({'RED RETROSPOT BOWL'}),1
0.0237672742915524,frozenset({'BEWARE OF THE CAT METAL SIGN'}),1
0.02258428778835296,frozenset({'FLORAL FOLK STATIONERY SET'}),1
0.022530515674571167,"frozenset({'SET 3 RETROSPOT TEA,COFFEE,SUGAR'})",1
0.022315427219443996,frozenset({'SET OF 6 RIBBONS VINTAGE CHRISTMAS'}),1
0.022100338764316826,frozenset({'VINTAGE CREAM DOG FOOD CONTAINER'}),1
0.020917352261117385,frozenset({'RED SPOTTY BISCUIT TIN'}),1
0.02064849169220842,frozenset({'RED RETROSPOT CUP'}),1
0.020540947464644837,frozenset({'TRADITIONAL MODELLING CLAY'}),1
0.01946550518900898,frozenset({'MODERN FLORAL STATIONERY SET'}),1
0.019357960961445396,frozenset({'12 PENCILS SMALL TUBE RED RETROSPOT'}),1
0.019357960961445396,frozenset({'BINGO SET'}),1
0.019035328278754638,frozenset({'FAMILY ALBUM WHITE PICTURE FRAME'}),1
0.018820239823627467,frozenset({'BREAD BIN DINER STYLE IVORY'}),1
0.018820239823627467,frozenset({'LAUNDRY 15C METAL SIGN'}),1
0.018766467709845674,frozenset({'TEA BAG PLATE RED RETROSPOT'}),1
0.01865892348228209,frozenset({'ROBOT BIRTHDAY CARD'}),1
0.018174974458245955,frozenset({'RED RETROSPOT ROUND CAKE TINS'}),1
0.01812120234446416,frozenset({'ENGLISH ROSE NOTEBOOK A7 SIZE'}),1
0.018013658116900574,frozenset({'HEART DECORATION RUSTIC HANGING'}),1
0.017959886003118784,frozenset({'HANGING JAM JAR T-LIGHT HOLDER'}),1
0.016991987955046514,frozenset({'IVORY HANGING DECORATION  HEART'}),1
0.016776899499919343,frozenset({'VINTAGE CREAM CAT FOOD CONTAINER'}),1
0.01672312738613755,frozenset({'TEA TIME OVEN GLOVE'}),1
0.016669355272355756,frozenset({'CHARLIE+LOLA PINK HOT WATER BOTTLE'}),1
0.016077862020756038,frozenset({'RED FLORAL FELTCRAFT SHOULDER BAG'}),1
0.01575522933806528,frozenset({'WALL TIDY RETROSPOT'}),1
0.015701457224283486,frozenset({'BAG 125G SWIRLY MARBLES'}),1
0.01537882454159273,frozenset({'WOODEN CROQUET GARDEN SET'}),1
0.015109963972683766,frozenset({'TOY TIDY SPACEBOY'}),1
0.014733559176211216,frozenset({'WATERING CAN PINK BUNNY'}),1
0.01462601494864763,frozenset({'LIPSTICK PEN RED'}),1
0.014518470721084045,frozenset({'DOORMAT WELCOME PUPPIES'}),1
0.014142065924611497,frozenset({'GLASS JAR DAISY FRESH COTTON WOOL'}),1
0.014088293810829704,frozenset({'CARD MOTORBIKE SANTA'}),1
0.013765661128138948,frozenset({'HEART DECORATION WITH PEARLS'}),1
0.013496800559229983,frozenset({'COFFEE MUG CAT + BIRD DESIGN'}),1
0.013335484217884604,frozenset({'SMALL PURPLE BABUSHKA NOTEBOOK'}),1
0.013281712104102813,frozenset({'15CM CHRISTMAS GLASS BALL 20 LIGHTS'}),1
0.013066623648975642,frozenset({'SCOTTIE DOGS BABY BIB'}),1
0.013066623648975642,frozenset({'12 PENCILS TALL TUBE WOODLAND'}),1
0.013012851535193848,frozenset({'CARD CHRISTMAS VILLAGE'}),1
0.012959079421412056,frozenset({'FOLKART ZINC HEART CHRISTMAS DEC'}),1
0.012851535193848471,frozenset({'BROCADE RING PURSE'}),1
0.012797763080066677,frozenset({'RAIN PONCHO RETROSPOT'}),1
0.012743990966284884,frozenset({'CHRISTMAS PUDDING TRINKET POT'}),1
0.012636446738721299,frozenset({'BAG 250G SWIRLY MARBLES'}),1
0.012367586169812336,frozenset({'FUNKY DIVA PEN'}),1
0.01226004194224875,frozenset({'RED BABY BUNTING'}),1
0.012098725600903372,frozenset({'6 RIBBONS EMPIRE'}),1
0.011991181373339786,frozenset({'HEART DECORATION PAINTED ZINC'}),1
0.011937409259557993,frozenset({'SET OF 9 BLACK SKULL BALLOONS'}),1
0.0118836371457762,frozenset({'JAZZ HEARTS ADDRESS BOOK'}),1
0.011722320804430822,frozenset({'SET OF 3 BIRD LIGHT PINK FEATHER'}),1
0.011561004463085445,frozenset({'ANTIQUE SILVER TEA GLASS ETCHED'}),1
0.011345916007958272,frozenset({'BOHEMIAN COLLAGE STATIONERY SET'}),1
0.011238371780394687,frozenset({'GLASS HEART T-LIGHT HOLDER'}),1
0.011130827552831101,frozenset({'FRYING PAN UNION FLAG'}),1
0.010969511211485724,frozenset({'UNION STRIPE WITH FRINGE  HAMMOCK'}),1
0.010969511211485724,frozenset({'TOOTHPASTE TUBE PEN'}),1
0.010969511211485724,frozenset({'FLUTED ANTIQUE CANDLE HOLDER'}),1
0.010969511211485724,frozenset({'GOLD MINI TAPE MEASURE'}),1
0.01070065064257676,frozenset({'HOLIDAY FUN LUDO'}),1
0.01070065064257676,frozenset({'ANTIQUE ALL GLASS CANDLESTICK'}),1
0.010646878528794966,frozenset({'CHRISTMAS TREE STAR DECORATION'}),1
0.01048556218744959,frozenset({'COFFEE MUG DOG + BALL DESIGN'}),1
0.011937409259557993,frozenset({'SET 12 KIDS  WHITE CHALK STICKS'}),1
0.02140130128515352,frozenset({'FOUR HOOK  WHITE LOVEBIRDS'}),1
0.019734365757917944,frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),1
0.01865892348228209,frozenset({'SWEETHEART RECIPE BOOK STAND'}),1
0.011399688121740066,frozenset({'SMALL YELLOW BABUSHKA NOTEBOOK'}),1
0.012582674624939507,"frozenset({'FEATHER PEN,HOT PINK'})",1
0.011776092918212615,frozenset({'DOORMAT AIRMAIL'}),1
0.013550572673011777,frozenset({'BREAD BIN DINER STYLE RED'}),1
0.012313814056030542,frozenset({'DOORMAT 3 SMILEY CATS'}),1
0.044469538097542616,frozenset({'PLEASE ONE PERSON METAL SIGN'}),1
0.022691832015916544,frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),1
0.01752970909286444,frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),1
0.02661719632198742,frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),1
0.012636446738721299,frozenset({'FINE WICKER HEART'}),1
0.01462601494864763,frozenset({'COWBOYS AND INDIANS BIRTHDAY CARD'}),1
0.022422971447007584,frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),1
0.011453460235521858,frozenset({'LIPSTICK PEN FUSCHIA'}),1
0.019304188847663602,frozenset({'PAINTED METAL PEARS ASSORTED'}),1
0.014357154379738668,frozenset({'SWALLOWS GREETING CARD'}),1
0.013873205355702533,frozenset({'COLOUR GLASS. STAR T-LIGHT HOLDER'}),1
0.014088293810829704,frozenset({'36 PENCILS TUBE SKULLS'}),1
0.030650104855621873,frozenset({'RED RETROSPOT SHOPPER BAG'}),1
0.024842716567188255,frozenset({'TEA TIME PARTY BUNTING'}),1
0.024842716567188255,frozenset({'CHOCOLATE THIS WAY METAL SIGN'}),1
0.02333709738129806,frozenset({'PAPER CHAIN KIT EMPIRE'}),1
0.02333709738129806,frozenset({'AREA PATROLLED METAL SIGN'}),1
0.023068236812389096,frozenset({'DOORMAT WELCOME TO OUR HOME'}),1
0.021885250309189655,frozenset({'WOODEN UNION JACK BUNTING'}),1
0.02097112437489918,frozenset({'PINK HAPPY BIRTHDAY BUNTING'}),1
0.020272086895735873,frozenset({'BLUE HAPPY BIRTHDAY BUNTING'}),1
0.01968059364413615,frozenset({'RED SPOT CERAMIC DRAWER KNOB'}),1
0.019411733075227186,frozenset({'CHILDRENS APRON APPLES DESIGN'}),1
0.01892778405119105,frozenset({'SET OF 36 PAISLEY FLOWER DOILIES'}),1
0.01812120234446416,frozenset({'PINK BABY BUNTING'}),1
0.017207076410173685,"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})",1
0.016024089906974244,frozenset({'POTTING SHED TEA MUG'}),1
0.015916545679410657,frozenset({'FRENCH ENAMEL CANDLEHOLDER'}),1
0.014841103403774803,frozenset({'WOOD STAMP SET THANK YOU'}),1
0.014679787062429424,frozenset({'HOME SWEET HOME METAL SIGN'}),1
0.013711889014357154,frozenset({'PINK FLORAL FELTCRAFT SHOULDER BAG'}),1
0.012743990966284884,frozenset({'RED RETROSPOT CHILDRENS UMBRELLA'}),1
0.011937409259557993,"frozenset({""POPPY'S PLAYHOUSE BATHROOM""})",1
0.011722320804430822,frozenset({'SET OF 6 3D KIT CARDS FOR KIDS'}),1
0.011399688121740066,frozenset({'GAOLERS KEYS DECORATIVE GARDEN'}),1
0.011130827552831101,frozenset({'OVEN MITT APPLES DESIGN'}),1
0.01107705543904931,frozenset({'BEADED CRYSTAL HEART PINK ON STICK'}),1
0.010969511211485724,frozenset({'ROUND CAKE TIN VINTAGE GREEN'}),1
0.010646878528794966,frozenset({'BIG DOUGHNUT FRIDGE MAGNETS'}),1
0.01048556218744959,frozenset({'STRAWBERRY FAIRY CAKE TEAPOT'}),1
0.018336290799591332,frozenset({'HOME SWEET HOME MUG'}),1
0.015109963972683766,frozenset({'WOODEN HAPPY BIRTHDAY GARLAND'}),1
0.024251223315588537,frozenset({'BAKING SET SPACEBOY DESIGN'}),1
0.024950260794751843,frozenset({'PARTY METAL SIGN'}),1
0.02414367908802495,frozenset({'MEMO BOARD RETROSPOT  DESIGN'}),1
0.028122815507877614,frozenset({'SPACEBOY BIRTHDAY CARD'}),1
0.019411733075227186,frozenset({'SET 12 KIDS COLOUR  CHALK STICKS'}),1
0.02780018282518686,frozenset({'WORLD WAR 2 GLIDERS ASSTD DESIGNS'}),1
0.012905307307630263,frozenset({'ENCHANTED BIRD COATHANGER 5 HOOK'}),1
0.0118836371457762,frozenset({'3 TRADITIONAL BISCUIT CUTTERS  SET'}),1
0.011345916007958272,frozenset({'PACK OF 12 COLOURED PENCILS'}),1
0.022422971447007584,frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),1
0.01908910039253643,frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB'}),1
0.01871269559606388,frozenset({'TEA PARTY BIRTHDAY CARD'}),1
0.017798569661773404,frozenset({'WATERING CAN BLUE ELEPHANT'}),1
0.01344302844544819,frozenset({'PENNY FARTHING BIRTHDAY CARD'}),1
0.012044953487121578,frozenset({'WATERING CAN GREEN DINOSAUR'}),1
0.011023283325267516,frozenset({'EMBOSSED GLASS TEALIGHT HOLDER'}),1
0.01166854869064903,frozenset({'FRENCH BATHROOM SIGN BLUE METAL'}),1
0.010646878528794966,frozenset({'FRENCH BLUE METAL DOOR SIGN 1'}),1
0.013926977469484325,frozenset({'PICTURE FRAME WOOD TRIPLE PORTRAIT'}),1
0.01091573909770393,frozenset({'GREEN POLKADOT BOWL'}),1
0.013711889014357154,frozenset({'ROUND CAKE TIN VINTAGE RED'}),1
0.013604344786793569,frozenset({'SET3 BOOK BOX GREEN GINGHAM FLOWER'}),1
0.01516373608646556,frozenset({'PEG BAG APPLES DESIGN'}),1
0.011345916007958272,frozenset({'PHOTO FRAME 3 CLASSIC HANGING'}),1
0.010539334301231381,frozenset({'3D TRADITIONAL CHRISTMAS STICKERS'}),1
0.024735172339624672,frozenset({'SET/3 RED GINGHAM ROSE STORAGE BOX'}),1
0.015432596655374524,frozenset({'FOOD CONTAINER SET 3 LOVE HEART'}),1
0.014195838038393289,frozenset({'12 PENCILS TALL TUBE RED RETROSPOT'}),1
0.011776092918212615,frozenset({'MINI WOODEN HAPPY BIRTHDAY GARLAND'}),1
0.011345916007958272,frozenset({'FILIGRIS HEART WITH BUTTERFLY'}),1
0.03656503737161908,frozenset({'JUMBO BAG SPACEBOY DESIGN'}),1
0.011561004463085445,frozenset({'AIRLINE BAG VINTAGE JET SET RED'}),1
0.011507232349303651,frozenset({'PAINT YOUR OWN CANVAS SET'}),1
0.011345916007958272,frozenset({'DINOSAUR LUNCH BOX WITH CUTLERY'}),1
0.01129214389417648,frozenset({'CHARLIE AND LOLA FIGURES TINS'}),1
0.01790611388933699,frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),1
0.01715330429639189,frozenset({'BLUE POLKADOT BOWL'}),1
0.016454266817228586,frozenset({'PINK  POLKADOT CUP'}),1
0.01774479754799161,frozenset({'PINK POLKADOT BOWL'}),1
0.01629295047588321,frozenset({'MEMO BOARD COTTAGE DESIGN'}),1
0.012421358283594128,frozenset({'GLITTER BUTTERFLY CLIPS'}),1
0.0118836371457762,frozenset({'VINTAGE UNION JACK MEMOBOARD'}),1
0.01070065064257676,frozenset({'SPACEBOY GIFT WRAP'}),1
0.010808194870140345,frozenset({'ENAMEL WASH BOWL CREAM'}),1
0.01650803893101038,"frozenset({'KEY FOB , BACK DOOR'})",1
0.011238371780394687,"frozenset({'KEY FOB , FRONT  DOOR'})",1
0.010431790073667796,frozenset({'6 ROCKET BALLOONS'}),1
0.025595526160133355,frozenset({'RED RETROSPOT PEG BAG'}),1
0.010969511211485724,frozenset({'PINK POLKADOT WRAP'}),1
0.02763886648384148,frozenset({'ASSORTED COLOURS SILK FAN'}),1
0.012098725600903372,frozenset({'RED RETROSPOT BUTTER DISH'}),1
0.01129214389417648,frozenset({'BLUE POLKADOT WRAP'}),1
0.011130827552831101,frozenset({'VINTAGE KID DOLLY CARD'}),1
0.012044953487121578,frozenset({'CITRONELLA CANDLE GARDEN POT'}),1
0.01129214389417648,frozenset({'MONSTERS STENCIL CRAFT'}),1
0.01048556218744959,frozenset({'CHILDS BREAKFAST SET CIRCUS PARADE'}),1
0.019949454213045115,"frozenset({'KEY FOB , SHED'})",1
0.014195838038393289,frozenset({'PAPER BUNTING VINTAGE PAISLEY'}),1
0.017422164865300856,frozenset({'BLUE POLKADOT CUP'}),1
0.027154917459805344,frozenset({'CREAM SWEETHEART MINI CHEST'}),1
0.012959079421412056,frozenset({'WRAP ENGLISH ROSE'}),1
0.012528902511157713,frozenset({'RED RETROSPOT SUGAR JAM BOWL'}),1
0.03247835672420283,frozenset({'TRADITIONAL KNITTING NANCY'}),1
0.011991181373339786,frozenset({'PACK OF 6 SANDCASTLE FLAGS ASSORTED'}),1
0.01618540624831962,frozenset({'3 HEARTS HANGING DECORATION RUSTIC'}),1
0.017852341775555197,frozenset({'POTTERING MUG'}),1
0.010539334301231381,frozenset({'SET/6 PURPLE BUTTERFLY T-LIGHTS'}),1
0.08899284830886701,frozenset({'PARTY BUNTING'}),1
0.025165349249879013,frozenset({'NATURAL SLATE CHALKBOARD LARGE'}),1
0.022046566650535032,frozenset({'SKULL LUNCH BOX WITH CUTLERY'}),1
0.017422164865300856,frozenset({'SET OF 36 TEATIME PAPER DOILIES'}),1
0.016615583158573963,frozenset({'SET/20 STRAWBERRY PAPER NAPKINS'}),1
0.02785395493896865,frozenset({'RED RETROSPOT PICNIC BAG'}),1
0.01968059364413615,frozenset({'PACK OF 20 NAPKINS RED APPLES'}),1
0.011023283325267516,frozenset({'LARGE CIRCULAR MIRROR MOBILE'}),1
0.023444641608861644,frozenset({'SCANDINAVIAN PAISLEY PICNIC BAG'}),1
0.021723933967844274,frozenset({'PINK VINTAGE PAISLEY PICNIC BAG'}),1
0.011238371780394687,frozenset({'ENGLISH ROSE GARDEN SECATEURS'}),1
0.01048556218744959,frozenset({'SET OF SALT AND PEPPER TOADSTOOLS'}),1
0.024036134860461366,frozenset({'ZINC FOLKART SLEIGH BELLS'}),1
0.013066623648975642,frozenset({'MAGNETS PACK OF 4 SWALLOWS'}),1
0.013174167876539227,frozenset({'STRAWBERRY   PICNIC BAG'}),1
0.01032424584610421,frozenset({'GLITTER HANGING BUTTERFLY STRING'}),1
0.016991987955046514,frozenset({'RIBBON REEL HEARTS DESIGN'}),1
0.01500241974512018,frozenset({'HAPPY STENCIL CRAFT'}),1
0.013120395762757434,frozenset({'SMALL CHOCOLATES PINK BOWL'}),1
0.011507232349303651,frozenset({'SET/6 COLLAGE PAPER PLATES'}),1
0.038070656557509276,frozenset({'HANGING HEART JAR T-LIGHT HOLDER'}),1
0.0155939129967199,frozenset({'CARD SUKI BIRTHDAY'}),1
0.023874818519115985,frozenset({'SMALL MARSHMALLOWS PINK BOWL'}),1
0.014572242834865839,frozenset({'DOORMAT HOME SWEET HOME BLUE'}),1
0.012636446738721299,frozenset({'ROUND CONTAINER SET OF 5 RETROSPOT'}),1
0.010969511211485724,frozenset({'BOTTLE BAG RETROSPOT'}),1
0.02806904339409582,frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL'}),1
0.012152497714685163,frozenset({'SMALL RED RETROSPOT WINDMILL'}),1
0.015916545679410657,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),1
0.010378017959886004,frozenset({'WOOD STAMP SET FLOWERS'}),1
0.010593106415013175,frozenset({'DOORMAT MULTICOLOUR STRIPE'}),1
0.03952250362961768,frozenset({'PINK REGENCY TEACUP AND SAUCER'}),1
0.01769102543420982,frozenset({'RED RETROSPOT SMALL MILK JUG'}),1
0.011722320804430822,frozenset({'MINI CAKE STAND  HANGING STRAWBERY'}),1
0.07237726515029305,frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN'}),1
0.04371672850459751,frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN'}),1
0.015432596655374524,frozenset({'SET OF 6 HERB TINS SKETCHBOOK'}),1
0.015486368769156315,frozenset({'SET OF 3 CAKE TINS SKETCHBOOK'}),1
0.013873205355702533,frozenset({'COFFEE MUG APPLES DESIGN'}),1
0.011238371780394687,frozenset({'COFFEE MUG PEARS  DESIGN'}),1
0.017045760068828304,frozenset({'LONDON BUS COFFEE MUG'}),1
0.01462601494864763,frozenset({'QUEENS GUARD COFFEE MUG'}),1
0.0482873581760499,frozenset({'BAKING SET 9 PIECE RETROSPOT'}),1
0.011937409259557993,frozenset({'WRAP ALPHABET DESIGN'}),1
0.010969511211485724,frozenset({'SET 3 PAPER VINTAGE CHICK PAPER EGG'}),1
0.012851535193848471,frozenset({'MEDIUM CERAMIC TOP STORAGE JAR'}),1
0.021562617626498897,frozenset({'GINGHAM HEART DECORATION'}),1
0.013066623648975642,frozenset({'RETROSPOT WOODEN HEART DECORATION'}),1
0.011722320804430822,frozenset({'HANGING HEART WITH BELL'}),1
0.019357960961445396,frozenset({'SET 2 PANTRY DESIGN TEA TOWELS'}),1
0.014948647631338388,frozenset({'PANTRY SCRUBBING BRUSH'}),1
0.05656826369844599,frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),1
0.028714308759477336,frozenset({'TRAVEL CARD WALLET KEEP CALM'}),1
0.014894875517556595,frozenset({'TRAVEL CARD WALLET TRANSPORT'}),1
0.011829865031994407,frozenset({'TRAVEL CARD WALLET PANTRY'}),1
0.01166854869064903,frozenset({'TRAVEL CARD WALLET RETROSPOT'}),1
0.01032424584610421,frozenset({'TRAVEL CARD WALLET SKULLS'}),1
0.018390062913373126,frozenset({'REVOLVER WOODEN RULER'}),1
0.014249610152175083,frozenset({'GIRAFFE WOODEN RULER'}),1
0.02193902242297145,frozenset({'TRAVEL CARD WALLET VINTAGE TICKET'}),1
0.014303382265956874,frozenset({'TRAVEL CARD WALLET SUKI'}),1
0.011776092918212615,frozenset({'PANTRY ROLLING PIN'}),1
0.012959079421412056,frozenset({'TRAVEL CARD WALLET I LOVE LONDON'}),1
0.011937409259557993,frozenset({'TRAVEL CARD WALLET UNION JACK'}),1
0.02199279453675324,frozenset({'CHILDRENS CUTLERY POLKADOT PINK'}),1
0.014841103403774803,frozenset({'CHILDRENS CUTLERY POLKADOT BLUE'}),1
0.057912566542990804,frozenset({'LUNCH BAG SUKI DESIGN'}),1
0.03527450664085605,frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),1
0.016884443727482927,frozenset({'CHILDRENS CUTLERY RETROSPOT RED'}),1
0.012743990966284884,frozenset({'CHILDRENS CUTLERY POLKADOT GREEN'}),1
0.02312200892617089,frozenset({'TOILET SIGN OCCUPIED OR VACANT'}),1
0.019734365757917944,frozenset({'PANTRY WASHING UP BRUSH'}),1
0.014088293810829704,frozenset({'TREASURE ISLAND BOOK BOX'}),1
0.011614776576867237,frozenset({'ABC TREASURE BOOK BOX'}),1
0.01091573909770393,frozenset({'PANTRY PASTRY BRUSH'}),1
0.014249610152175083,frozenset({'FELTCRAFT GIRL AMELIE KIT'}),1
0.010593106415013175,frozenset({'GYMKHANA TREASURE BOOK BOX'}),1
0.014572242834865839,frozenset({'RECYCLED ACAPULCO MAT TURQUOISE'}),1
0.01070065064257676,frozenset({'RECYCLED ACAPULCO MAT GREEN'}),1
0.01403452169704791,frozenset({'BULL DOG BOTTLE OPENER'}),1
0.036618809485400874,frozenset({'ANTIQUE SILVER T-LIGHT GLASS'}),1
0.018228746572027745,frozenset({'DOUGHNUT LIP GLOSS'}),1
0.01462601494864763,frozenset({'ICE CREAM SUNDAE LIP GLOSS'}),1
0.01344302844544819,frozenset({'ICE CREAM PEN LIP GLOSS'}),1
0.020110770554390492,frozenset({'OPEN CLOSED METAL SIGN'}),1
0.012367586169812336,frozenset({'SET OF 4 JAM JAR MAGNETS'}),1
0.011722320804430822,frozenset({'SET OF 5 PANCAKE DAY MAGNETS'}),1
0.01091573909770393,frozenset({'SET OF 5 MINI GROCERY MAGNETS'}),1
